merchant_id,date,amount,type,type_order,signed_amount,outstanding_balance
137089480,2023-03-10,109.0,drawdown,0,109.0,-1222.83
137089480,2023-03-10,108.87,repayment,1,-108.87,-1331.6999999999998
137089480,2023-03-10,0.95,repayment,1,-0.95,-1332.6499999999999
137089480,2023-03-10,65.45,repayment,1,-65.45,-1398.1
137089480,2023-03-12,90.75,repayment,1,-90.75,-1488.85
137089480,2023-03-12,54.63,repayment,1,-54.63,-1543.48
137089480,2023-04-07,21.0,repayment,1,-21.0,-1564.48
137089480,2023-04-08,30.44,repayment,1,-30.44,-1594.92
137089480,2023-04-08,2969.0,repayment,1,-2969.0,-4563.92
137089480,2023-04-09,370.0,drawdown,0,370.0,-4193.92
137089480,2023-04-09,369.56,repayment,1,-369.56,-4563.4800000000005
137089480,2023-04-09,369.77,repayment,1,-369.77,-4933.25
137089480,2023-04-09,5260.0,repayment,1,-5260.0,-10193.25
137089480,2023-04-12,11.15,repayment,1,-11.15,-10204.4
137089480,2023-05-09,5647.0,drawdown,0,5647.0,-4557.4
137089480,2023-05-09,351.25,repayment,1,-351.25,-4908.65
137089480,2023-05-09,17.14,repayment,1,-17.14,-4925.79
137089480,2023-05-11,20.54,repayment,1,-20.54,-4946.33
137089480,2023-05-11,63.0,repayment,1,-63.0,-5009.33
137089480,2023-05-12,1.65,repayment,1,-1.65,-5010.98
137089480,2023-06-09,6000.0,drawdown,0,6000.0,989.0200000000004
137089480,2023-06-09,5649.0,repayment,1,-5649.0,-4659.98
137089480,2023-06-10,3030.51,repayment,1,-3030.51,-7690.49
137089480,2023-06-12,73.96,repayment,1,-73.96,-7764.45
137089480,2023-06-24,11500.0,drawdown,0,11500.0,3735.55
137089480,2023-06-24,379.96,repayment,1,-379.96,3355.59
137089480,2023-06-25,2133.18,repayment,1,-2133.18,1222.4100000000003
137089480,2023-06-26,521.05,repayment,1,-521.05,701.3600000000004
137089480,2023-06-26,2496.49,repayment,1,-2496.49,-1795.1299999999994
137089480,2023-06-26,1551.52,repayment,1,-1551.52,-3346.6499999999996
137089480,2023-06-26,95.0,repayment,1,-95.0,-3441.6499999999996
137089480,2023-06-27,4380.0,repayment,1,-4380.0,-7821.65
137089480,2023-06-27,7.4,repayment,1,-7.4,-7829.049999999999
137089480,2023-06-27,316.05,repayment,1,-316.05,-8145.099999999999
137089480,2023-07-09,5224.0,drawdown,0,5224.0,-2921.0999999999995
137089480,2023-07-09,776.0,repayment,1,-776.0,-3697.0999999999995
137089480,2023-07-09,5223.74,repayment,1,-5223.74,-8920.84
137089480,2023-07-12,92.46,repayment,1,-92.46,-9013.3
137089480,2023-07-12,4.0,repayment,1,-4.0,-9017.3
137089480,2023-07-28,13000.0,drawdown,0,13000.0,3982.7000000000007
137089480,2023-07-29,3000.0,drawdown,0,3000.0,6982.700000000001
137089480,2023-07-29,2910.0,repayment,1,-2910.0,4072.7000000000007
137089480,2023-07-29,10090.33,repayment,1,-10090.33,-6017.629999999999
137089480,2023-07-30,2539.9,repayment,1,-2539.9,-8557.529999999999
137089480,2023-07-30,460.0,repayment,1,-460.0,-9017.529999999999
137089480,2023-08-09,3439.0,drawdown,0,3439.0,-5578.529999999999
137089480,2023-08-09,2561.0,repayment,1,-2561.0,-8139.529999999999
137089480,2023-08-09,2663.63,repayment,1,-2663.63,-10803.16
137089480,2023-08-12,4500.0,drawdown,0,4500.0,-6303.16
137089480,2023-08-12,4143.0,repayment,1,-4143.0,-10446.16
137089480,2023-08-12,28.7,repayment,1,-28.7,-10474.86
137089480,2023-08-27,10800.0,drawdown,0,10800.0,325.1399999999994
137089480,2023-08-28,7381.0,drawdown,0,7381.0,7706.139999999999
137089480,2023-08-28,4220.28,repayment,1,-4220.28,3485.8599999999997
137089480,2023-08-28,3160.95,repayment,1,-3160.95,324.90999999999985
137089480,2023-08-29,5621.0,drawdown,0,5621.0,5945.91
137089480,2023-08-29,627.67,repayment,1,-627.67,5318.24
137089480,2023-08-29,5621.58,repayment,1,-5621.58,-303.34000000000015
137089480,2023-08-30,8411.0,drawdown,0,8411.0,8107.66
137089480,2023-08-30,2389.0,drawdown,0,2389.0,10496.66
137089480,2023-08-30,2389.0,repayment,1,-2389.0,8107.66
137089480,2023-08-30,7782.9,repayment,1,-7782.9,324.7600000000002
137089480,2023-08-31,10800.0,drawdown,0,10800.0,11124.76
137089480,2023-08-31,10800.0,repayment,1,-10800.0,324.7600000000002
137089480,2023-09-09,6000.0,drawdown,0,6000.0,6324.76
137089480,2023-09-09,3439.0,repayment,1,-3439.0,2885.76
137089480,2023-09-10,3050.0,drawdown,0,3050.0,5935.76
137089480,2023-09-12,1453.35,repayment,1,-1453.35,4482.41
137089480,2023-09-13,7200.0,drawdown,0,7200.0,11682.41
137089480,2023-09-13,1413.0,repayment,1,-1413.0,10269.41
137089480,2023-09-14,7200.0,drawdown,0,7200.0,17469.41
137089480,2023-09-14,7200.0,repayment,1,-7200.0,10269.41
137089480,2023-09-15,7200.0,drawdown,0,7200.0,17469.41
137089480,2023-09-15,7200.0,repayment,1,-7200.0,10269.41
137089480,2023-09-16,4500.0,drawdown,0,4500.0,14769.41
137089480,2023-09-16,7200.0,repayment,1,-7200.0,7569.41
137089480,2023-09-17,4500.0,drawdown,0,4500.0,12069.41
137089480,2023-09-17,4500.0,repayment,1,-4500.0,7569.41
137089480,2023-09-18,4500.0,drawdown,0,4500.0,12069.41
137089480,2023-09-18,4500.0,repayment,1,-4500.0,7569.41
137089480,2023-09-19,3069.0,drawdown,0,3069.0,10638.41
137089480,2023-09-19,1431.0,repayment,1,-1431.0,9207.41
137089480,2023-09-19,3068.96,repayment,1,-3068.96,6138.45
137089480,2023-09-20,4500.0,drawdown,0,4500.0,10638.45
137089480,2023-09-20,3069.0,repayment,1,-3069.0,7569.450000000001
137089480,2023-09-21,4500.0,drawdown,0,4500.0,12069.45
137089480,2023-09-22,4500.0,drawdown,0,4500.0,16569.45
137089480,2023-09-22,1800.0,repayment,1,-1800.0,14769.45
137089480,2023-09-23,4500.0,drawdown,0,4500.0,19269.45
137089480,2023-09-23,4500.0,repayment,1,-4500.0,14769.45
137089480,2023-09-24,4500.0,drawdown,0,4500.0,19269.45
137089480,2023-09-24,4500.0,repayment,1,-4500.0,14769.45
137089480,2023-09-25,417.29,repayment,1,-417.29,14352.16
137089480,2023-09-26,2957.46,repayment,1,-2957.46,11394.7
137089480,2023-09-26,360.95,repayment,1,-360.95,11033.75
137089480,2023-09-27,1593.0,drawdown,0,1593.0,12626.75
137089480,2023-09-27,86.12,repayment,1,-86.12,12540.63
137089480,2023-09-27,5056.65,repayment,1,-5056.65,7483.98
137089480,2023-09-28,2051.0,drawdown,0,2051.0,9534.98
137089480,2023-09-28,1964.99,repayment,1,-1964.99,7569.99
137089480,2023-09-29,3493.0,repayment,1,-3493.0,4076.99
137089480,2023-09-29,30.03,repayment,1,-30.03,4046.9599999999996
137089480,2023-09-29,976.9,repayment,1,-976.9,3070.0599999999995
137089480,2023-09-30,4500.0,drawdown,0,4500.0,7570.0599999999995
137089480,2023-10-09,6000.0,drawdown,0,6000.0,13570.06
137089480,2023-10-09,6000.0,repayment,1,-6000.0,7570.0599999999995
137089480,2023-10-12,4500.0,drawdown,0,4500.0,12070.06
137089480,2023-10-12,3047.0,repayment,1,-3047.0,9023.06
137089480,2023-10-15,2185.0,drawdown,0,2185.0,11208.06
137089480,2023-10-15,1536.0,drawdown,0,1536.0,12744.06
137089480,2023-10-15,1534.18,repayment,1,-1534.18,11209.88
137089480,2023-10-15,1535.6,repayment,1,-1535.6,9674.279999999999
137089480,2023-10-15,650.95,repayment,1,-650.95,9023.329999999998
137089480,2023-10-17,250.04,repayment,1,-250.04,8773.289999999997
137089480,2023-10-17,77.89,repayment,1,-77.89,8695.399999999998
137089480,2023-10-18,74.26,repayment,1,-74.26,8621.139999999998
137089480,2023-10-19,417.0,drawdown,0,417.0,9038.139999999998
137089480,2023-10-19,14.66,repayment,1,-14.66,9023.479999999998
137089480,2023-10-20,390.95,repayment,1,-390.95,8632.529999999997
137089480,2023-10-20,0.5,repayment,1,-0.5,8632.029999999997
137089480,2023-10-20,40.0,repayment,1,-40.0,8592.029999999997
137089480,2023-10-23,5.95,repayment,1,-5.95,8586.079999999996
137089480,2023-10-24,992.98,repayment,1,-992.98,7593.099999999997
137089480,2023-10-24,3.95,repayment,1,-3.95,7589.149999999997
137089480,2023-10-27,80.03,repayment,1,-80.03,7509.119999999997
137089480,2023-10-27,0.98,repayment,1,-0.98,7508.139999999998
137089480,2023-10-28,1991.0,repayment,1,-1991.0,5517.139999999998
137089480,2023-10-28,94.2,repayment,1,-94.2,5422.939999999998
137089480,2023-10-28,900.0,repayment,1,-900.0,4522.939999999998
137089480,2023-11-09,6000.0,drawdown,0,6000.0,10522.939999999999
137089480,2023-11-09,6000.0,repayment,1,-6000.0,4522.939999999999
137089480,2023-11-12,4500.0,drawdown,0,4500.0,9022.939999999999
137089480,2023-11-12,4500.0,repayment,1,-4500.0,4522.939999999999
137089480,2023-11-22,4500.0,drawdown,0,4500.0,9022.939999999999
137089480,2023-11-23,2894.0,drawdown,0,2894.0,11916.939999999999
137089480,2023-11-23,502.95,repayment,1,-502.95,11413.989999999998
137089480,2023-11-23,2391.45,repayment,1,-2391.45,9022.539999999997
137089480,2023-11-24,1403.8,repayment,1,-1403.8,7618.739999999997
137089480,2023-11-24,40.39,repayment,1,-40.39,7578.349999999997
137089480,2023-11-24,1020.0,repayment,1,-1020.0,6558.349999999997
137089480,2023-11-25,2465.0,drawdown,0,2465.0,9023.349999999997
137089480,2023-11-25,57.1,repayment,1,-57.1,8966.249999999996
137089480,2023-11-26,750.9,repayment,1,-750.9,8215.349999999997
137089480,2023-11-27,808.0,drawdown,0,808.0,9023.349999999997
137089480,2023-11-27,3692.0,drawdown,0,3692.0,12715.349999999997
137089480,2023-11-27,2885.0,repayment,1,-2885.0,9830.349999999997
137089480,2023-11-27,807.04,repayment,1,-807.04,9023.309999999998
137089480,2023-11-28,39.75,repayment,1,-39.75,8983.559999999998
137089480,2023-11-29,4.5,repayment,1,-4.5,8979.059999999998
137089480,2023-11-29,0.6,repayment,1,-0.6,8978.459999999997
137089480,2023-11-30,592.9,repayment,1,-592.9,8385.559999999998
137089480,2023-12-09,1413.0,drawdown,0,1413.0,9798.559999999998
137089480,2023-12-09,375.0,repayment,1,-375.0,9423.559999999998
137089480,2023-12-09,1408.78,repayment,1,-1408.78,8014.779999999998
137089480,2023-12-09,212.56,repayment,1,-212.56,7802.2199999999975
137089480,2023-12-09,4003.55,repayment,1,-4003.55,3798.6699999999973
137089480,2023-12-12,4500.0,drawdown,0,4500.0,8298.669999999998
137089480,2023-12-12,4181.0,repayment,1,-4181.0,4117.669999999998
137089480,2023-12-12,319.27,repayment,1,-319.27,3798.3999999999983
137089480,2023-12-13,4500.0,drawdown,0,4500.0,8298.399999999998
137089480,2023-12-13,4500.0,repayment,1,-4500.0,3798.399999999998
137089480,2023-12-14,4500.0,drawdown,0,4500.0,8298.399999999998
137089480,2023-12-14,4500.0,repayment,1,-4500.0,3798.399999999998
137089480,2023-12-15,4500.0,drawdown,0,4500.0,8298.399999999998
137089480,2023-12-15,4500.0,repayment,1,-4500.0,3798.399999999998
137089480,2023-12-16,4500.0,drawdown,0,4500.0,8298.399999999998
137089480,2023-12-16,4500.0,repayment,1,-4500.0,3798.399999999998
137089480,2023-12-17,4500.0,drawdown,0,4500.0,8298.399999999998
137089480,2023-12-17,4500.0,repayment,1,-4500.0,3798.399999999998
137089480,2023-12-18,4500.0,drawdown,0,4500.0,8298.399999999998
137089480,2023-12-18,4500.0,repayment,1,-4500.0,3798.399999999998
137089480,2023-12-19,4500.0,drawdown,0,4500.0,8298.399999999998
137089480,2023-12-19,4500.0,repayment,1,-4500.0,3798.399999999998
137089480,2023-12-20,4500.0,drawdown,0,4500.0,8298.399999999998
137089480,2023-12-20,4500.0,repayment,1,-4500.0,3798.399999999998
137089480,2023-12-21,4500.0,drawdown,0,4500.0,8298.399999999998
137089480,2023-12-21,305.24,repayment,1,-305.24,7993.159999999998
137089480,2023-12-21,4194.0,repayment,1,-4194.0,3799.159999999998
137089480,2023-12-22,4500.0,drawdown,0,4500.0,8299.159999999998
137089480,2023-12-22,4500.0,repayment,1,-4500.0,3799.159999999998
137089480,2023-12-23,4500.0,drawdown,0,4500.0,8299.159999999998
137089480,2023-12-23,4500.0,repayment,1,-4500.0,3799.159999999998
137089480,2023-12-24,4500.0,drawdown,0,4500.0,8299.159999999998
137089480,2023-12-24,4500.0,repayment,1,-4500.0,3799.159999999998
137089480,2023-12-25,470.0,drawdown,0,470.0,4269.159999999998
137089480,2023-12-25,4.45,repayment,1,-4.45,4264.709999999998
137089480,2023-12-25,469.89,repayment,1,-469.89,3794.8199999999983
137089480,2023-12-26,4500.0,drawdown,0,4500.0,8294.819999999998
137089480,2023-12-26,4496.0,repayment,1,-4496.0,3798.819999999998
137089480,2023-12-27,160.18,repayment,1,-160.18,3638.639999999998
137089480,2023-12-28,163.0,drawdown,0,163.0,3801.639999999998
137089480,2023-12-28,2.5,repayment,1,-2.5,3799.139999999998
137089480,2023-12-29,1025.0,drawdown,0,1025.0,4824.139999999998
137089480,2023-12-29,1025.39,repayment,1,-1025.39,3798.7499999999973
137089480,2023-12-30,3823.0,drawdown,0,3823.0,7621.749999999997
137089480,2023-12-30,677.0,repayment,1,-677.0,6944.749999999997
137089480,2023-12-30,3823.25,repayment,1,-3823.25,3121.4999999999973
137089480,2023-12-31,4500.0,drawdown,0,4500.0,7621.499999999997
137089480,2023-12-31,3823.0,repayment,1,-3823.0,3798.4999999999973
137089480,2024-01-01,4500.0,drawdown,0,4500.0,8298.499999999996
137089480,2024-01-01,4499.0,repayment,1,-4499.0,3799.4999999999964
137089480,2024-01-01,0.45,repayment,1,-0.45,3799.0499999999965
137089480,2024-01-02,416.0,drawdown,0,416.0,4215.0499999999965
137089480,2024-01-02,15.2,repayment,1,-15.2,4199.849999999997
137089480,2024-01-02,394.95,repayment,1,-394.95,3804.899999999997
137089480,2024-01-02,10.9,repayment,1,-10.9,3793.999999999997
137089480,2024-01-02,12.85,repayment,1,-12.85,3781.149999999997
137089480,2024-01-02,6.65,repayment,1,-6.65,3774.499999999997
137089480,2024-01-03,6600.0,drawdown,0,6600.0,10374.499999999996
137089480,2024-01-03,6459.0,repayment,1,-6459.0,3915.4999999999964
137089480,2024-01-04,88.0,drawdown,0,88.0,4003.4999999999964
137089480,2024-01-04,87.89,repayment,1,-87.89,3915.6099999999965
137089480,2024-01-05,3.55,repayment,1,-3.55,3912.0599999999963
137089480,2024-01-05,89.7,repayment,1,-89.7,3822.3599999999965
137089480,2024-01-05,2.0,repayment,1,-2.0,3820.3599999999965
137089480,2024-01-05,2.85,repayment,1,-2.85,3817.5099999999966
137089480,2024-01-05,5.5,repayment,1,-5.5,3812.0099999999966
137089480,2024-01-07,3600.0,drawdown,0,3600.0,7412.009999999997
137089480,2024-01-13,4500.0,repayment,1,-4500.0,2912.0099999999966
137089480,2024-01-15,4500.0,drawdown,0,4500.0,7412.009999999997
137089480,2024-01-16,1021.0,drawdown,0,1021.0,8433.009999999997
137089480,2024-01-16,124.0,drawdown,0,124.0,8557.009999999997
137089480,2024-01-16,2603.0,drawdown,0,2603.0,11160.009999999997
137089480,2024-01-16,752.0,drawdown,0,752.0,11912.009999999997
137089480,2024-01-16,749.0,repayment,1,-749.0,11163.009999999997
137089480,2024-01-16,1020.31,repayment,1,-1020.31,10142.699999999997
137089480,2024-01-16,2603.75,repayment,1,-2603.75,7538.949999999997
137089480,2024-01-16,3.05,repayment,1,-3.05,7535.899999999997
137089480,2024-01-16,123.29,repayment,1,-123.29,7412.609999999997
137089480,2024-01-17,82.0,drawdown,0,82.0,7494.609999999997
137089480,2024-01-17,80.91,repayment,1,-80.91,7413.699999999997
137089480,2024-01-17,82.81,repayment,1,-82.81,7330.889999999997
137089480,2024-01-18,427.0,drawdown,0,427.0,7757.889999999997
137089480,2024-01-18,345.52,repayment,1,-345.52,7412.369999999997
137089480,2024-01-19,4021.0,drawdown,0,4021.0,11433.369999999997
137089480,2024-01-19,90.73,repayment,1,-90.73,11342.639999999998
137089480,2024-01-19,4008.56,repayment,1,-4008.56,7334.079999999998
137089480,2024-01-19,12.93,repayment,1,-12.93,7321.149999999998
137089480,2024-01-20,91.0,drawdown,0,91.0,7412.149999999998
137089480,2024-01-20,91.0,drawdown,0,91.0,7503.149999999998
137089480,2024-01-20,44.76,repayment,1,-44.76,7458.389999999998
137089480,2024-01-20,90.89,repayment,1,-90.89,7367.499999999997
137089480,2024-01-20,2702.56,repayment,1,-2702.56,4664.939999999997
137089480,2024-01-21,2747.0,drawdown,0,2747.0,7411.939999999997
137089480,2024-01-21,53.21,repayment,1,-53.21,7358.729999999997
137089480,2024-01-22,80.0,drawdown,0,80.0,7438.729999999997
137089480,2024-01-22,1.65,repayment,1,-1.65,7437.079999999997
137089480,2024-01-22,4.91,repayment,1,-4.91,7432.169999999997
137089480,2024-01-22,25.15,repayment,1,-25.15,7407.019999999998
137089480,2024-01-24,197.95,repayment,1,-197.95,7209.069999999998
137089480,2024-01-25,4500.0,drawdown,0,4500.0,11709.069999999998
137089480,2024-01-25,4297.0,repayment,1,-4297.0,7412.069999999998
137089480,2024-01-26,4500.0,repayment,1,-4500.0,2912.069999999998
137089480,2024-01-27,4500.0,drawdown,0,4500.0,7412.069999999998
137089480,2024-01-28,4500.0,repayment,1,-4500.0,2912.069999999998
137089480,2024-01-29,4500.0,drawdown,0,4500.0,7412.069999999998
137089480,2024-01-30,327.0,drawdown,0,327.0,7739.069999999998
137089480,2024-01-30,12.56,repayment,1,-12.56,7726.5099999999975
137089480,2024-01-30,101.65,repayment,1,-101.65,7624.859999999998
137089480,2024-01-30,225.42,repayment,1,-225.42,7399.439999999998
137089480,2024-01-31,1.65,repayment,1,-1.65,7397.789999999998
137089480,2024-01-31,6.9,repayment,1,-6.9,7390.8899999999985
137089480,2024-02-01,2343.0,drawdown,0,2343.0,9733.89
137089480,2024-02-01,335.24,repayment,1,-335.24,9398.65
137089480,2024-02-01,2343.11,repayment,1,-2343.11,7055.539999999999
137089480,2024-02-01,1963.0,repayment,1,-1963.0,5092.539999999999
137089480,2024-02-02,4500.0,drawdown,0,4500.0,9592.539999999999
137089480,2024-02-02,3261.0,drawdown,0,3261.0,12853.539999999999
137089480,2024-02-02,4543.0,repayment,1,-4543.0,8310.539999999999
137089480,2024-02-02,3261.5,repayment,1,-3261.5,5049.039999999999
137089480,2024-02-03,6600.0,drawdown,0,6600.0,11649.039999999999
137089480,2024-02-03,6600.0,repayment,1,-6600.0,5049.039999999999
137089480,2024-02-04,104.5,repayment,1,-104.5,4944.539999999999
137089480,2024-02-04,2003.8,repayment,1,-2003.8,2940.739999999999
137089480,2024-02-04,2110.45,repayment,1,-2110.45,830.289999999999
137089480,2024-02-04,3002.85,repayment,1,-3002.85,-2172.560000000001
137089480,2024-02-05,3144.9,repayment,1,-3144.9,-5317.460000000001
137089480,2024-02-05,180.75,repayment,1,-180.75,-5498.210000000001
137089480,2024-02-06,906.0,drawdown,0,906.0,-4592.210000000001
137089480,2024-02-13,14000.0,drawdown,0,14000.0,9407.789999999999
137089480,2024-02-13,14000.0,repayment,1,-14000.0,-4592.210000000001
137089480,2024-02-14,13750.0,drawdown,0,13750.0,9157.789999999999
137089480,2024-02-14,250.0,repayment,1,-250.0,8907.789999999999
137089480,2024-02-14,13750.26,repayment,1,-13750.26,-4842.470000000001
137089480,2024-02-14,250.0,repayment,1,-250.0,-5092.470000000001
137089480,2024-02-15,7266.0,drawdown,0,7266.0,2173.529999999999
137089480,2024-02-15,1438.0,drawdown,0,1438.0,3611.529999999999
137089480,2024-02-15,3860.0,repayment,1,-3860.0,-248.47000000000116
137089480,2024-02-15,1436.3,repayment,1,-1436.3,-1684.7700000000011
137089480,2024-02-15,1438.16,repayment,1,-1438.16,-3122.930000000001
137089480,2024-02-15,7015.7,repayment,1,-7015.7,-10138.630000000001
137089480,2024-02-16,14000.0,drawdown,0,14000.0,3861.369999999999
137089480,2024-02-16,8704.0,repayment,1,-8704.0,-4842.630000000001
137089480,2024-02-17,10800.0,drawdown,0,10800.0,5957.369999999999
137089480,2024-02-17,13750.0,repayment,1,-13750.0,-7792.630000000001
137089480,2024-02-18,895.79,repayment,1,-895.79,-8688.420000000002
137089480,2024-02-18,2904.75,repayment,1,-2904.75,-11593.170000000002
137089480,2024-02-19,6999.0,repayment,1,-6999.0,-18592.170000000002
137089480,2024-02-20,10800.0,drawdown,0,10800.0,-7792.170000000002
137089480,2024-02-21,10800.0,drawdown,0,10800.0,3007.829999999998
137089480,2024-02-21,10800.0,repayment,1,-10800.0,-7792.170000000002
137089480,2024-02-22,10800.0,drawdown,0,10800.0,3007.829999999998
137089480,2024-02-22,10800.0,repayment,1,-10800.0,-7792.170000000002
137089480,2024-02-24,6600.0,drawdown,0,6600.0,-1192.170000000002
137089480,2024-02-24,10800.0,repayment,1,-10800.0,-11992.170000000002
137089480,2024-02-25,6600.0,drawdown,0,6600.0,-5392.170000000002
137089480,2024-02-25,5112.0,repayment,1,-5112.0,-10504.170000000002
137089480,2024-02-25,1488.72,repayment,1,-1488.72,-11992.890000000001
137089480,2024-02-26,1556.0,drawdown,0,1556.0,-10436.890000000001
137089480,2024-02-26,1056.0,drawdown,0,1056.0,-9380.890000000001
137089480,2024-02-26,1054.75,repayment,1,-1054.75,-10435.640000000001
137089480,2024-02-26,1055.91,repayment,1,-1055.91,-11491.550000000001
137089480,2024-02-26,1553.16,repayment,1,-1553.16,-13044.710000000001
137089480,2024-02-26,500.95,repayment,1,-500.95,-13545.660000000002
137089480,2024-02-27,1553.0,drawdown,0,1553.0,-11992.660000000002
137089480,2024-02-27,99.95,repayment,1,-99.95,-12092.610000000002
137089480,2024-02-27,46.17,repayment,1,-46.17,-12138.780000000002
137089480,2024-02-28,2307.17,repayment,1,-2307.17,-14445.950000000003
137089480,2024-02-29,2453.0,drawdown,0,2453.0,-11992.950000000003
137089480,2024-02-29,2450.0,drawdown,0,2450.0,-9542.950000000003
137089480,2024-02-29,1.65,repayment,1,-1.65,-9544.600000000002
137089480,2024-02-29,0.95,repayment,1,-0.95,-9545.550000000003
137089480,2024-02-29,95.0,repayment,1,-95.0,-9640.550000000003
137089480,2024-02-29,0.47,repayment,1,-0.47,-9641.020000000002
137089480,2024-02-29,42.11,repayment,1,-42.11,-9683.130000000003
137089480,2024-02-29,2450.11,repayment,1,-2450.11,-12133.240000000003
137089480,2024-03-01,2680.0,drawdown,0,2680.0,-9453.240000000003
137089480,2024-03-01,1079.0,drawdown,0,1079.0,-8374.240000000003
137089480,2024-03-01,72.73,repayment,1,-72.73,-8446.970000000003
137089480,2024-03-01,1072.54,repayment,1,-1072.54,-9519.510000000002
137089480,2024-03-01,529.39,repayment,1,-529.39,-10048.900000000001
137089480,2024-03-02,359.0,drawdown,0,359.0,-9689.900000000001
137089480,2024-03-02,354.58,repayment,1,-354.58,-10044.480000000001
137089480,2024-03-02,358.41,repayment,1,-358.41,-10402.890000000001
137089480,2024-03-02,411.15,repayment,1,-411.15,-10814.04
137089480,2024-03-03,341.0,drawdown,0,341.0,-10473.04
137089480,2024-03-03,6259.0,drawdown,0,6259.0,-4214.040000000001
137089480,2024-03-03,500.95,repayment,1,-500.95,-4714.990000000001
137089480,2024-03-03,6259.0,repayment,1,-6259.0,-10973.990000000002
137089480,2024-03-03,13.79,repayment,1,-13.79,-10987.780000000002
137089480,2024-03-04,1256.0,drawdown,0,1256.0,-9731.780000000002
137089480,2024-03-04,1244.0,drawdown,0,1244.0,-8487.780000000002
137089480,2024-03-04,1244.0,repayment,1,-1244.0,-9731.780000000002
137089480,2024-03-05,59.45,repayment,1,-59.45,-9791.230000000003
137089480,2024-03-06,1402.0,drawdown,0,1402.0,-8389.230000000003
137089480,2024-03-06,708.0,drawdown,0,708.0,-7681.230000000003
137089480,2024-03-06,290.0,repayment,1,-290.0,-7971.230000000003
137089480,2024-03-06,16.15,repayment,1,-16.15,-7987.380000000003
137089480,2024-03-06,691.9,repayment,1,-691.9,-8679.280000000002
137089480,2024-03-06,1402.33,repayment,1,-1402.33,-10081.610000000002
137089480,2024-03-07,3600.0,drawdown,0,3600.0,-6481.610000000002
137089480,2024-03-13,5400.0,drawdown,0,5400.0,-1081.6100000000024
137089480,2024-03-14,5400.0,drawdown,0,5400.0,4318.389999999998
137089480,2024-03-14,372.41,repayment,1,-372.41,3945.9799999999977
137089480,2024-03-14,5027.0,repayment,1,-5027.0,-1081.0200000000023
137089480,2024-03-15,5400.0,drawdown,0,5400.0,4318.979999999998
137089480,2024-03-15,5400.0,repayment,1,-5400.0,-1081.0200000000023
137089480,2024-03-16,4441.0,drawdown,0,4441.0,3359.9799999999977
137089480,2024-03-16,3359.0,drawdown,0,3359.0,6718.979999999998
137089480,2024-03-16,3950.04,repayment,1,-3950.04,2768.939999999998
137089480,2024-03-16,959.31,repayment,1,-959.31,1809.6299999999978
137089480,2024-03-16,491.0,repayment,1,-491.0,1318.6299999999978
137089480,2024-03-17,7800.0,drawdown,0,7800.0,9118.629999999997
137089480,2024-03-17,7800.0,repayment,1,-7800.0,1318.6299999999974
137089480,2024-03-18,2700.0,drawdown,0,2700.0,4018.6299999999974
137089480,2024-03-18,2697.0,drawdown,0,2697.0,6715.629999999997
137089480,2024-03-18,2403.0,drawdown,0,2403.0,9118.629999999997
137089480,2024-03-18,2403.0,repayment,1,-2403.0,6715.629999999997
137089480,2024-03-18,2696.81,repayment,1,-2696.81,4018.8199999999974
137089480,2024-03-18,2700.19,repayment,1,-2700.19,1318.6299999999974
137089480,2024-03-19,7800.0,drawdown,0,7800.0,9118.629999999997
137089480,2024-03-19,3797.0,repayment,1,-3797.0,5321.629999999997
137089480,2024-03-19,4002.75,repayment,1,-4002.75,1318.8799999999974
137089480,2024-03-20,7800.0,drawdown,0,7800.0,9118.879999999997
137089480,2024-03-20,7800.0,repayment,1,-7800.0,1318.8799999999974
137089480,2024-03-21,1332.0,drawdown,0,1332.0,2650.8799999999974
137089480,2024-03-21,1331.0,drawdown,0,1331.0,3981.8799999999974
137089480,2024-03-21,1330.43,repayment,1,-1330.43,2651.449999999997
137089480,2024-03-21,1332.37,repayment,1,-1332.37,1319.0799999999972
137089480,2024-03-22,1930.0,drawdown,0,1930.0,3249.079999999997
137089480,2024-03-22,5966.0,repayment,1,-5966.0,-2716.920000000003
137089480,2024-03-22,400.95,repayment,1,-400.95,-3117.8700000000026
137089480,2024-03-22,428.23,repayment,1,-428.23,-3546.1000000000026
137089480,2024-03-22,503.67,repayment,1,-503.67,-4049.7700000000027
137089480,2024-03-22,500.95,repayment,1,-500.95,-4550.720000000003
137089480,2024-03-23,7206.0,drawdown,0,7206.0,2655.279999999997
137089480,2024-03-23,1194.0,drawdown,0,1194.0,3849.279999999997
137089480,2024-03-23,1194.0,repayment,1,-1194.0,2655.279999999997
137089480,2024-03-23,736.44,repayment,1,-736.44,1918.839999999997
137089480,2024-03-24,8400.0,drawdown,0,8400.0,10318.839999999997
137089480,2024-03-24,7736.0,repayment,1,-7736.0,2582.8399999999965
137089480,2024-03-24,664.08,repayment,1,-664.08,1918.7599999999966
137089480,2024-03-25,3505.0,drawdown,0,3505.0,5423.759999999997
137089480,2024-03-25,1150.0,drawdown,0,1150.0,6573.759999999997
137089480,2024-03-25,144.19,repayment,1,-144.19,6429.569999999997
137089480,2024-03-25,1150.91,repayment,1,-1150.91,5278.659999999997
137089480,2024-03-25,3504.44,repayment,1,-3504.44,1774.219999999997
137089480,2024-03-26,145.0,drawdown,0,145.0,1919.219999999997
