merchant_id,drawdown_amount,drawdown_date
110028619.00,10000,27-11-2023
110028619.00,20000,28-11-2023
110028619.00,40000,29-11-2023
110028619.00,50000,30-11-2023
110028619.00,40000,01-12-2023
110028619.00,50000,05-12-2023
110028619.00,4199,30-04-2024
110028619.00,2309,05-05-2024
110028619.00,1891,05-05-2024
110028619.00,4199,06-05-2024
110028619.00,4199,07-05-2024
110028619.00,4199,08-05-2024
110028619.00,4199,09-05-2024
110028619.00,4199,10-05-2024
110028619.00,1999,29-05-2024
110028619.00,1999,30-05-2024
110028619.00,1999,31-05-2024
110028619.00,1999,01-06-2024
110028619.00,1999,02-06-2024
110028619.00,1999,03-06-2024
110028619.00,4799,14-06-2024
110028619.00,4799,20-06-2024
110028619.00,1799,22-06-2024
110028619.00,1799,23-06-2024
110028619.00,1799,24-06-2024
110028619.00,1799,25-06-2024
110028619.00,1799,26-06-2024
110028619.00,1799,29-06-2024
110028619.00,1400,30-06-2024
110028619.00,400,30-06-2024
110028619.00,1801,10-07-2024
110028619.00,1799,10-07-2024
110028619.00,3599,11-07-2024
113690331.00,5000,10-10-2023
113690331.00,1000,11-01-2024
113690331.00,5000,15-01-2024
113690331.00,2000,31-01-2024
113690331.00,5000,09-02-2024
113690331.00,2000,16-02-2024
113690331.00,2000,20-02-2024
113690331.00,4000,21-02-2024
113690331.00,2000,24-02-2024
113690331.00,2000,26-02-2024
113690331.00,2000,03-03-2024
113690331.00,2000,04-03-2024
113690331.00,2000,05-03-2024
113690331.00,3000,16-03-2024
113690331.00,3000,22-03-2024
113690331.00,4000,23-03-2024
113690331.00,4000,26-03-2024
113690331.00,4000,02-04-2024
113690331.00,4200,04-04-2024
113690331.00,5000,06-04-2024
113690331.00,6500,10-04-2024
113690331.00,2000,14-04-2024
113690331.00,2000,16-04-2024
113690331.00,4500,28-04-2024
113690331.00,6000,02-05-2024
113690331.00,2000,03-05-2024
113690331.00,5000,09-05-2024
113690331.00,4000,07-06-2024
113690331.00,2000,13-06-2024
113690331.00,2000,15-06-2024
113690331.00,6500,21-06-2024
113690331.00,6500,29-06-2024
113690331.00,6500,30-06-2024
113690331.00,6000,01-07-2024
113690331.00,6000,03-07-2024
151635749.00,96,17-10-2023
151635749.00,4976,18-10-2023
151635749.00,5000,23-10-2023
151635749.00,5000,28-11-2023
151635749.00,5000,29-11-2023
151635749.00,4606,30-11-2023
151635749.00,5000,01-12-2023
151635749.00,5000,02-12-2023
151635749.00,5000,03-12-2023
151635749.00,3600,06-12-2023
151635749.00,3600,07-12-2023
151635749.00,1946,08-12-2023
151635749.00,3600,09-12-2023
151635749.00,3600,10-12-2023
151635749.00,3600,11-12-2023
151635749.00,3600,17-12-2023
151635749.00,3600,18-12-2023
151635749.00,3600,25-12-2023
133732730.00,35000,15-10-2023
133732730.00,30000,18-10-2023
133732730.00,35000,29-11-2023
133732730.00,35000,01-12-2023
133732730.00,22000,06-12-2023
133732730.00,22000,08-12-2023
133732730.00,15000,14-12-2023
133732730.00,1000,16-12-2023
133732730.00,5000,21-12-2023
133732730.00,10000,22-12-2023
133732730.00,17000,28-12-2023
133732730.00,10000,29-12-2023
133732730.00,5000,01-01-2024
133732730.00,20000,02-01-2024
133732730.00,20000,11-01-2024
133732730.00,20000,13-01-2024
133732730.00,5000,15-01-2024
133732730.00,13000,18-01-2024
133732730.00,7500,22-01-2024
133732730.00,10000,24-01-2024
133732730.00,1000,29-01-2024
133732730.00,500,01-02-2024
133732730.00,4000,03-02-2024
133732730.00,22000,06-02-2024
133732730.00,6000,07-02-2024
133732730.00,10000,09-02-2024
133732730.00,21000,12-02-2024
133732730.00,6000,20-02-2024
133732730.00,6000,22-02-2024
133732730.00,5000,03-03-2024
133732730.00,10000,18-03-2024
133732730.00,10000,23-03-2024
133732730.00,4500,24-03-2024
133732730.00,10000,30-03-2024
133732730.00,19000,02-04-2024
133732730.00,19000,03-04-2024
133732730.00,1000,06-05-2024
133732730.00,7000,17-05-2024
133732730.00,8000,20-05-2024
133732730.00,5000,25-05-2024
133732730.00,10500,27-05-2024
133732730.00,5500,31-05-2024
133732730.00,10000,01-06-2024
133732730.00,8000,03-06-2024
133732730.00,5000,11-06-2024
133732730.00,3000,12-06-2024
133732730.00,10000,23-06-2024
133732730.00,10000,24-06-2024
133732730.00,200,26-06-2024
133732730.00,11000,02-07-2024
133732730.00,12000,07-07-2024
133732730.00,11000,08-07-2024
133732730.00,9500,10-07-2024
133732730.00,13000,12-07-2024
133732730.00,15500,17-07-2024
133732730.00,15500,18-07-2024
133732730.00,10000,19-07-2024
127052283.00,7500,11-10-2023
127052283.00,7500,13-10-2023
127052283.00,7500,21-11-2023
157639593.00,4005,12-10-2023
157639593.00,3000,17-10-2023
157639593.00,5000,18-10-2023
157639593.00,5000,20-10-2023
132684139.00,2566,16-10-2023
132684139.00,3000,28-11-2023
147387348.00,1900,08-07-2024
147387348.00,600,16-07-2024
147387348.00,262,19-07-2024
107648451.00,50000,13-10-2023
107648451.00,90000,15-10-2023
107648451.00,100000,17-10-2023
107648451.00,90000,20-10-2023
107648451.00,1000,21-11-2023
107648451.00,50000,22-11-2023
107648451.00,500,25-11-2023
107648451.00,99000,27-11-2023
107648451.00,3100,28-11-2023
107648451.00,9000,28-11-2023
107648451.00,2200,29-11-2023
147192421.00,96640,13-10-2023
147192421.00,21900,17-10-2023
135361108.00,15000,30-11-2023
135361108.00,100000,01-12-2023
135361108.00,20000,19-03-2024
135361108.00,10000,20-03-2024
135361108.00,99999,20-03-2024
135361108.00,2500,01-04-2024
135361108.00,100000,11-04-2024
135361108.00,58100,12-04-2024
135361108.00,41900,12-04-2024
135361108.00,100000,18-04-2024
135361108.00,100000,20-04-2024
135361108.00,81500,22-04-2024
135361108.00,81500,25-04-2024
135361108.00,100000,15-06-2024
135361108.00,55000,18-06-2024
135361108.00,10000,18-06-2024
113925737.00,97640,17-10-2023
113925737.00,100000,04-12-2023
113925737.00,1000,05-12-2023
113925737.00,50000,23-12-2023
113925737.00,40000,28-12-2023
113925737.00,50000,11-01-2024
113925737.00,72000,12-01-2024
113925737.00,19000,29-01-2024
113925737.00,15000,30-01-2024
113925737.00,17000,01-02-2024
113925737.00,72000,04-02-2024
113925737.00,14000,07-02-2024
113925737.00,1000,12-02-2024
113925737.00,3600,13-02-2024
113925737.00,1000,03-03-2024
113925737.00,1000,14-03-2024
113925737.00,17400,24-03-2024
113925737.00,17400,26-03-2024
113925737.00,11400,05-04-2024
113925737.00,11000,12-04-2024
113925737.00,13600,12-04-2024
113925737.00,24600,15-04-2024
113925737.00,24000,18-04-2024
113925737.00,24000,19-04-2024
113925737.00,10800,29-04-2024
113925737.00,6300,11-05-2024
113925737.00,20000,12-05-2024
113925737.00,22800,17-05-2024
113925737.00,22800,21-05-2024
113925737.00,24000,08-06-2024
113925737.00,9600,14-06-2024
113925737.00,9600,18-06-2024
113925737.00,3600,10-07-2024
130230795.00,834,17-10-2023
130230795.00,5000,19-10-2023
130230795.00,3000,20-10-2023
130230795.00,500,21-10-2023
130230795.00,5000,23-10-2023
130230795.00,3000,24-11-2023
130230795.00,5000,01-12-2023
130230795.00,4500,04-12-2023
130230795.00,2900,06-12-2023
130230795.00,4000,28-12-2023
130230795.00,3000,30-12-2023
130230795.00,4000,31-12-2023
130230795.00,3000,12-01-2024
130230795.00,1500,13-01-2024
130230795.00,4000,15-01-2024
130230795.00,1000,18-01-2024
130230795.00,4200,25-01-2024
130230795.00,3000,26-01-2024
130230795.00,4200,27-01-2024
130230795.00,500,31-01-2024
130230795.00,1400,01-02-2024
130230795.00,2500,03-02-2024
130230795.00,100,06-02-2024
130230795.00,4200,07-02-2024
130230795.00,4200,08-02-2024
130230795.00,1200,14-02-2024
130230795.00,3000,27-02-2024
130230795.00,2900,02-03-2024
130230795.00,3000,03-03-2024
130230795.00,3000,04-03-2024
130230795.00,3000,05-03-2024
130230795.00,3000,06-03-2024
130230795.00,3000,07-03-2024
130230795.00,900,08-03-2024
130230795.00,7000,11-03-2024
130230795.00,3000,12-03-2024
130230795.00,7000,13-03-2024
130230795.00,7000,14-03-2024
130230795.00,7000,15-03-2024
130230795.00,7000,19-03-2024
130230795.00,1500,22-03-2024
130230795.00,2000,23-03-2024
130230795.00,7000,01-04-2024
130230795.00,6500,03-04-2024
130230795.00,1400,06-04-2024
130230795.00,1500,10-04-2024
130230795.00,600,16-04-2024
130230795.00,3600,19-04-2024
130230795.00,2000,20-04-2024
130230795.00,3600,21-04-2024
130230795.00,2000,27-04-2024
130230795.00,1500,28-04-2024
130230795.00,6000,30-04-2024
130230795.00,6000,06-05-2024
130230795.00,2800,10-05-2024
130230795.00,2000,16-05-2024
130230795.00,2000,17-05-2024
130230795.00,4500,26-05-2024
130230795.00,4000,27-05-2024
130230795.00,4000,28-05-2024
130230795.00,3000,29-05-2024
130230795.00,2400,04-06-2024
130230795.00,2000,05-06-2024
130230795.00,2400,06-06-2024
130230795.00,6900,13-06-2024
130230795.00,4000,14-06-2024
130230795.00,2000,23-06-2024
130230795.00,5400,25-06-2024
130230795.00,7000,26-06-2024
130230795.00,7000,28-06-2024
130230795.00,1000,29-06-2024
130230795.00,3500,30-06-2024
130230795.00,3500,01-07-2024
130230795.00,200,03-07-2024
130230795.00,2000,08-07-2024
130230795.00,6900,15-07-2024
130230795.00,900,19-07-2024
137622347.00,5000,23-10-2023
137622347.00,5000,30-11-2023
137622347.00,2900,30-12-2023
137622347.00,2000,20-01-2024
137622347.00,5000,06-02-2024
137622347.00,1499,05-04-2024
137622347.00,1800,17-05-2024
129842427.00,12000,30-01-2024
129842427.00,12000,05-02-2024
129842427.00,18000,21-02-2024
129842427.00,18000,22-02-2024
129842427.00,11700,05-03-2024
129842427.00,5500,23-03-2024
129842427.00,5500,28-03-2024
129842427.00,28800,01-04-2024
129842427.00,28800,03-04-2024
129842427.00,28200,07-04-2024
129842427.00,14500,25-04-2024
129842427.00,4500,27-04-2024
129842427.00,1300,29-04-2024
129842427.00,4500,03-05-2024
129842427.00,12500,12-05-2024
129842427.00,12500,14-05-2024
129842427.00,12000,15-05-2024
129842427.00,12500,17-05-2024
129842427.00,21600,18-05-2024
129842427.00,21600,23-05-2024
129842427.00,16800,05-06-2024
129842427.00,17400,11-06-2024
129842427.00,17400,14-06-2024
129842427.00,16000,18-06-2024
129842427.00,16000,20-06-2024
129842427.00,2500,24-06-2024
129842427.00,15600,25-06-2024
129842427.00,25800,03-07-2024
129842427.00,12000,04-07-2024
129842427.00,3050,05-07-2024
129842427.00,25800,08-07-2024
129842427.00,25800,09-07-2024
129842427.00,21000,10-07-2024
148234864.00,7000,20-11-2023
148234864.00,8000,24-11-2023
148234864.00,6000,10-12-2023
148234864.00,6000,22-12-2023
148234864.00,3500,12-02-2024
148234864.00,3500,14-02-2024
148234864.00,2400,24-02-2024
148234864.00,2400,26-02-2024
148234864.00,2400,27-02-2024
148234864.00,2400,03-03-2024
148234864.00,2400,05-03-2024
148234864.00,7800,08-03-2024
148234864.00,7500,12-03-2024
148234864.00,7000,23-03-2024
148234864.00,7000,28-03-2024
148234864.00,3600,01-04-2024
148234864.00,2400,30-04-2024
148234864.00,2400,01-05-2024
148234864.00,800,20-06-2024
156475991.00,500,21-12-2023
132145838.00,100000,01-12-2023
132145838.00,100000,05-12-2023
132145838.00,100000,07-12-2023
132145838.00,100000,08-12-2023
132145838.00,100000,09-12-2023
132145838.00,100000,11-12-2023
132145838.00,54175,12-12-2023
132145838.00,40035,20-12-2023
132145838.00,100000,04-02-2024
132145838.00,100000,06-02-2024
132145838.00,100000,08-02-2024
132145838.00,100000,03-03-2024
132145838.00,100000,05-03-2024
132145838.00,100000,06-03-2024
132145838.00,57000,11-04-2024
132145838.00,52200,05-05-2024
132145838.00,45400,09-05-2024
132145838.00,49200,06-06-2024
132145838.00,100000,08-06-2024
132145838.00,100000,11-06-2024
132145838.00,100000,08-07-2024
132145838.00,100000,10-07-2024
145917617.00,9000,01-12-2023
145917617.00,9000,04-12-2023
145917617.00,3000,22-12-2023
145917617.00,3000,23-12-2023
145917617.00,3000,24-12-2023
145917617.00,1800,25-12-2023
145917617.00,13000,15-05-2024
123379368.00,2500,16-12-2023
123379368.00,500,30-12-2023
123379368.00,2500,02-01-2024
123379368.00,2500,08-01-2024
123379368.00,2500,15-01-2024
123379368.00,2500,20-01-2024
123379368.00,2500,01-02-2024
123379368.00,7000,19-03-2024
129226686.00,500,20-11-2023
129226686.00,3000,03-12-2023
129226686.00,30000,05-12-2023
129226686.00,40400,08-12-2023
129226686.00,63500,13-12-2023
129226686.00,63000,14-12-2023
129226686.00,63000,15-12-2023
129226686.00,63000,16-12-2023
129226686.00,63000,17-12-2023
129226686.00,63000,18-12-2023
129226686.00,63000,19-12-2023
129226686.00,63000,20-12-2023
129226686.00,63000,21-12-2023
129226686.00,63000,22-12-2023
129226686.00,63000,23-12-2023
129226686.00,63000,24-12-2023
129226686.00,63000,25-12-2023
129226686.00,10000,26-12-2023
129226686.00,63000,04-01-2024
129226686.00,25000,07-01-2024
129226686.00,50000,08-01-2024
129226686.00,5000,15-01-2024
129226686.00,60000,17-01-2024
129226686.00,63000,18-01-2024
129226686.00,1000,29-01-2024
129226686.00,25000,30-01-2024
129226686.00,6000,30-01-2024
129226686.00,10000,31-01-2024
129226686.00,4700,31-01-2024
129226686.00,10000,01-02-2024
129226686.00,62000,02-02-2024
129226686.00,54000,07-02-2024
129226686.00,63000,09-02-2024
129226686.00,63000,10-02-2024
129226686.00,63000,12-02-2024
129226686.00,5000,13-02-2024
129226686.00,25000,17-02-2024
129226686.00,25000,17-02-2024
129226686.00,14000,22-02-2024
129226686.00,10000,23-02-2024
137955990.00,10000,22-11-2023
137955990.00,10000,22-11-2023
137955990.00,50000,23-11-2023
137955990.00,12600,07-03-2024
137955990.00,8000,14-03-2024
126058336.00,24000,12-12-2023
126058336.00,18740,15-12-2023
126058336.00,30000,29-12-2023
132913352.00,4900,02-12-2023
132913352.00,5000,03-12-2023
132913352.00,4994,04-12-2023
132913352.00,2109,08-12-2023
132913352.00,2209,11-12-2023
132913352.00,1000,30-12-2023
132913352.00,2500,01-01-2024
132913352.00,2500,15-01-2024
132913352.00,2500,16-01-2024
132913352.00,2500,19-01-2024
132913352.00,2500,23-01-2024
132913352.00,2500,26-01-2024
132913352.00,2500,02-02-2024
132913352.00,2500,03-02-2024
132913352.00,2500,04-02-2024
132913352.00,2500,06-02-2024
132913352.00,2000,13-02-2024
132913352.00,400,05-04-2024
132913352.00,2400,09-04-2024
132913352.00,1500,24-04-2024
132913352.00,200,27-04-2024
132913352.00,1251,28-04-2024
120801127.00,1000,21-11-2023
120801127.00,40000,25-11-2023
120801127.00,41000,30-11-2023
120801127.00,29000,01-12-2023
120801127.00,40000,03-12-2023
120801127.00,23000,05-12-2023
120801127.00,29000,12-12-2023
120801127.00,39000,21-12-2023
120801127.00,39000,22-12-2023
120801127.00,39000,27-12-2023
120801127.00,31900,28-12-2023
120801127.00,35000,03-01-2024
120801127.00,34100,06-01-2024
120801127.00,19000,08-01-2024
120801127.00,1000,10-01-2024
120801127.00,36000,18-01-2024
120801127.00,7000,23-01-2024
120801127.00,30000,24-01-2024
120801127.00,39000,25-01-2024
120801127.00,26000,06-02-2024
120801127.00,33000,16-02-2024
120801127.00,1000,22-02-2024
120801127.00,20000,24-02-2024
120801127.00,28000,29-02-2024
120801127.00,25000,06-03-2024
120801127.00,12000,08-03-2024
120801127.00,28000,08-03-2024
120801127.00,25000,13-03-2024
120801127.00,500,15-03-2024
120801127.00,44000,15-03-2024
120801127.00,50000,19-03-2024
120801127.00,1000,05-04-2024
120801127.00,7000,09-04-2024
120801127.00,21000,10-04-2024
120801127.00,28000,11-04-2024
120801127.00,56000,12-04-2024
120801127.00,35000,13-04-2024
120801127.00,20000,18-04-2024
120801127.00,47000,23-04-2024
120801127.00,47000,03-05-2024
120801127.00,55000,07-05-2024
120801127.00,25000,08-05-2024
120801127.00,34000,09-05-2024
120801127.00,34000,12-05-2024
120801127.00,20000,13-05-2024
120801127.00,22000,15-05-2024
120801127.00,55000,17-05-2024
120801127.00,55000,23-05-2024
120801127.00,9500,24-05-2024
120801127.00,38000,01-06-2024
120801127.00,49000,04-06-2024
120801127.00,50000,06-06-2024
120801127.00,20000,11-06-2024
120801127.00,38000,12-06-2024
120801127.00,30000,13-06-2024
120801127.00,49700,19-06-2024
120801127.00,7000,19-06-2024
120801127.00,55000,02-07-2024
120801127.00,52000,05-07-2024
120801127.00,40000,09-07-2024
120801127.00,500,12-07-2024
120801127.00,36000,13-07-2024
120801127.00,4000,13-07-2024
120801127.00,48000,17-07-2024
100274288.00,50000,20-11-2023
100274288.00,49000,22-11-2023
100274288.00,20000,26-12-2023
137360779.00,100,21-12-2023
137360779.00,1500,28-12-2023
137360779.00,1500,30-12-2023
137360779.00,1500,16-01-2024
137360779.00,1500,29-01-2024
137360779.00,1500,07-02-2024
137360779.00,1500,08-02-2024
137360779.00,4200,27-03-2024
137360779.00,4200,28-03-2024
137360779.00,4200,29-03-2024
137360779.00,4200,30-03-2024
137360779.00,4200,31-03-2024
137360779.00,1974,08-04-2024
137360779.00,1096,09-04-2024
137360779.00,1400,09-04-2024
137360779.00,2500,11-04-2024
137360779.00,1697,12-04-2024
137360779.00,3600,14-04-2024
137360779.00,3600,15-04-2024
137360779.00,1500,16-04-2024
137360779.00,1050,20-04-2024
137360779.00,3600,21-04-2024
137360779.00,3600,22-04-2024
137360779.00,1800,25-04-2024
137360779.00,1799,19-05-2024
137360779.00,1790,24-05-2024
137360779.00,1790,26-06-2024
137360779.00,2499,05-07-2024
127488067.00,9500,05-12-2023
127488067.00,9500,05-01-2024
127488067.00,9500,08-01-2024
134375770.00,4500,20-02-2024
134375770.00,3600,13-03-2024
112445706.00,1000,07-12-2023
112445706.00,39000,12-12-2023
112445706.00,39000,13-12-2023
112445706.00,39000,17-12-2023
112445706.00,39000,20-12-2023
112445706.00,39000,21-12-2023
112445706.00,39000,27-12-2023
112445706.00,39000,29-12-2023
112445706.00,24000,14-02-2024
112445706.00,8000,30-04-2024
112445706.00,8000,07-05-2024
112445706.00,8000,08-05-2024
112445706.00,8000,10-05-2024
112445706.00,6000,11-06-2024
112445706.00,12000,09-07-2024
112445706.00,12000,13-07-2024
112445706.00,14400,16-07-2024
134575220.00,9500,21-12-2023
134575220.00,9500,23-12-2023
134575220.00,9500,03-01-2024
134575220.00,9500,05-01-2024
134575220.00,9500,09-01-2024
134575220.00,9500,20-01-2024
134575220.00,9500,27-01-2024
134575220.00,9500,03-02-2024
134575220.00,9500,05-02-2024
134575220.00,3499,14-02-2024
134575220.00,3000,20-02-2024
134575220.00,6500,24-02-2024
134575220.00,6500,25-02-2024
134575220.00,6600,26-02-2024
134575220.00,5400,09-03-2024
134575220.00,11000,16-03-2024
134575220.00,4000,17-03-2024
134575220.00,11000,21-03-2024
134575220.00,19000,23-03-2024
134575220.00,19000,26-03-2024
134575220.00,3400,27-03-2024
134575220.00,19000,28-03-2024
134575220.00,19000,29-03-2024
134575220.00,8000,07-04-2024
134575220.00,8000,08-04-2024
134575220.00,8000,12-04-2024
134575220.00,6000,13-04-2024
134575220.00,12780,22-04-2024
134575220.00,13800,24-04-2024
134575220.00,4200,27-04-2024
134575220.00,8750,28-04-2024
134575220.00,5330,29-04-2024
134575220.00,19000,30-04-2024
134575220.00,5040,02-05-2024
134575220.00,2360,03-05-2024
134575220.00,1700,05-05-2024
134575220.00,4700,06-05-2024
134575220.00,10200,07-05-2024
134575220.00,1746,10-05-2024
134575220.00,18600,15-05-2024
134575220.00,18600,16-05-2024
134575220.00,13601,22-05-2024
134575220.00,7050,27-05-2024
134575220.00,4810,01-06-2024
134575220.00,10200,04-06-2024
134575220.00,10200,05-06-2024
134575220.00,8400,08-06-2024
134575220.00,8400,12-06-2024
134575220.00,15600,19-06-2024
134575220.00,15600,20-06-2024
134575220.00,6600,25-06-2024
134575220.00,6600,27-06-2024
134575220.00,18454,03-07-2024
134575220.00,19000,09-07-2024
134630606.00,30000,23-11-2023
138379017.00,7500,05-12-2023
138379017.00,7500,07-12-2023
138379017.00,7500,23-12-2023
138379017.00,7500,27-12-2023
138379017.00,7500,17-01-2024
138379017.00,7500,23-01-2024
138379017.00,9600,24-02-2024
138379017.00,9600,25-02-2024
138379017.00,9600,29-02-2024
138379017.00,10500,17-03-2024
138379017.00,10500,19-03-2024
138379017.00,10000,30-03-2024
138379017.00,10000,31-03-2024
138379017.00,5400,03-04-2024
138379017.00,12600,13-04-2024
138379017.00,12600,15-04-2024
138379017.00,12600,17-04-2024
138379017.00,9000,25-04-2024
138379017.00,2000,26-04-2024
138379017.00,5400,05-05-2024
138379017.00,5400,06-05-2024
138379017.00,5400,08-05-2024
138379017.00,15000,17-05-2024
138379017.00,13000,18-05-2024
138379017.00,15000,22-05-2024
138379017.00,6000,30-05-2024
138379017.00,4000,31-05-2024
138379017.00,10000,25-06-2024
138379017.00,9000,26-06-2024
138379017.00,5000,28-06-2024
138379017.00,10000,01-07-2024
138379017.00,10000,03-07-2024
138379017.00,10000,09-07-2024
137703296.00,100000,22-11-2023
137703296.00,64000,23-11-2023
137703296.00,100000,24-11-2023
137703296.00,500,27-11-2023
137703296.00,100000,28-11-2023
137703296.00,35000,05-12-2023
137703296.00,65000,05-12-2023
137703296.00,100000,08-12-2023
137703296.00,32935,16-12-2023
137703296.00,100000,19-12-2023
137703296.00,100000,26-12-2023
137703296.00,100000,30-12-2023
137703296.00,100000,04-01-2024
137703296.00,100000,05-01-2024
137703296.00,100000,06-01-2024
137703296.00,100000,15-01-2024
137703296.00,100000,16-01-2024
137703296.00,100000,19-01-2024
137703296.00,100000,26-01-2024
137703296.00,100000,30-01-2024
137703296.00,100000,31-01-2024
137703296.00,100000,01-02-2024
137703296.00,100000,04-02-2024
137703296.00,100000,07-02-2024
137703296.00,100000,08-02-2024
137703296.00,100000,09-02-2024
137703296.00,100000,13-02-2024
137703296.00,100000,15-02-2024
137703296.00,100000,20-02-2024
137703296.00,100000,22-02-2024
137703296.00,100000,27-02-2024
137703296.00,100000,04-03-2024
137703296.00,100000,06-03-2024
137703296.00,36100,07-03-2024
137703296.00,100000,13-03-2024
137703296.00,100000,14-03-2024
137703296.00,100000,15-03-2024
137703296.00,100000,20-03-2024
137703296.00,100000,21-03-2024
137703296.00,100000,28-03-2024
137703296.00,100000,30-03-2024
137703296.00,100000,08-04-2024
137703296.00,100000,12-04-2024
137703296.00,10000,15-04-2024
137703296.00,100000,16-04-2024
137703296.00,100000,18-04-2024
137703296.00,100000,01-05-2024
137703296.00,100000,09-05-2024
137703296.00,100000,16-05-2024
137703296.00,75000,21-05-2024
137703296.00,24800,21-05-2024
137703296.00,100000,27-05-2024
137703296.00,100000,29-05-2024
137703296.00,13500,30-05-2024
137703296.00,100000,01-06-2024
137703296.00,100000,02-06-2024
137703296.00,98000,03-06-2024
137703296.00,100000,12-06-2024
137703296.00,100000,18-06-2024
137703296.00,3000,29-06-2024
137703296.00,47000,01-07-2024
155794701.00,15000,22-11-2023
155794701.00,3500,06-12-2023
155794701.00,3500,09-12-2023
155794701.00,3500,17-01-2024
155794701.00,3500,18-01-2024
155794701.00,3500,21-01-2024
155794701.00,2400,07-02-2024
155794701.00,22000,17-02-2024
155794701.00,22000,21-02-2024
155794701.00,22000,22-02-2024
155794701.00,22000,23-02-2024
155794701.00,22000,09-03-2024
155794701.00,22000,11-03-2024
155794701.00,22000,15-03-2024
155794701.00,10500,18-03-2024
155794701.00,14600,21-03-2024
155794701.00,7400,21-03-2024
155794701.00,22000,22-03-2024
155794701.00,6000,28-03-2024
155794701.00,6000,30-03-2024
155794701.00,7000,02-04-2024
155794701.00,22000,11-04-2024
155794701.00,10000,12-04-2024
155794701.00,15000,14-04-2024
155794701.00,22000,15-04-2024
155794701.00,21500,17-04-2024
155794701.00,17400,18-04-2024
155794701.00,22000,19-04-2024
155794701.00,13800,03-05-2024
155794701.00,4800,05-05-2024
155794701.00,19500,11-05-2024
155794701.00,10000,13-05-2024
155794701.00,10015,14-05-2024
155794701.00,500,14-05-2024
155794701.00,10000,15-05-2024
155794701.00,21000,21-05-2024
155794701.00,10000,23-05-2024
155794701.00,3600,27-05-2024
155794701.00,3600,31-05-2024
155794701.00,10000,13-06-2024
155794701.00,1600,20-06-2024
155794701.00,16500,06-07-2024
155794701.00,15000,07-07-2024
155794701.00,16500,14-07-2024
155794701.00,3514,15-07-2024
155794701.00,1000,20-07-2024
146789915.00,90000,20-11-2023
146789915.00,28320,29-11-2023
146789915.00,75375,02-12-2023
146789915.00,300,04-12-2023
146789915.00,37719,04-12-2023
130035007.00,51,20-11-2023
130035007.00,5000,23-11-2023
130035007.00,3000,24-11-2023
130035007.00,7000,07-12-2023
130035007.00,7000,08-12-2023
130035007.00,6999,11-12-2023
130035007.00,2300,12-12-2023
130035007.00,400,21-12-2023
130035007.00,1300,16-01-2024
130035007.00,7000,25-01-2024
130035007.00,2000,12-02-2024
130035007.00,2000,15-02-2024
130035007.00,5000,11-03-2024
130035007.00,5000,14-03-2024
130035007.00,3100,14-03-2024
130035007.00,100,15-03-2024
130035007.00,4900,17-03-2024
130035007.00,1000,17-03-2024
130035007.00,4199,19-03-2024
130035007.00,1100,21-03-2024
130035007.00,7000,22-03-2024
130035007.00,7000,29-03-2024
130035007.00,3000,31-03-2024
130035007.00,7000,02-04-2024
130035007.00,710,03-04-2024
130035007.00,7000,04-04-2024
130035007.00,6900,15-04-2024
130035007.00,2500,23-04-2024
130035007.00,5000,24-04-2024
130035007.00,3200,10-05-2024
130035007.00,5000,25-05-2024
130035007.00,2000,30-05-2024
138691435.00,5000,21-11-2023
138691435.00,5000,24-11-2023
138691435.00,5000,03-12-2023
138691435.00,5000,05-12-2023
138691435.00,2000,09-12-2023
138691435.00,2000,11-12-2023
138691435.00,2000,18-12-2023
138691435.00,1827,27-12-2023
138691435.00,2000,30-12-2023
138691435.00,2000,03-01-2024
138691435.00,2000,05-01-2024
138691435.00,2000,11-01-2024
138691435.00,2000,12-01-2024
138691435.00,2000,13-01-2024
138691435.00,2000,20-01-2024
138691435.00,2000,22-01-2024
138691435.00,2000,29-01-2024
138691435.00,2000,01-02-2024
138691435.00,2000,04-02-2024
138691435.00,2000,05-02-2024
138691435.00,1500,13-02-2024
138691435.00,1500,14-02-2024
138691435.00,1500,15-02-2024
138691435.00,1500,16-02-2024
138691435.00,7000,17-02-2024
138691435.00,7000,15-03-2024
138691435.00,6000,19-03-2024
138691435.00,5000,09-04-2024
138691435.00,5000,11-04-2024
135578113.00,500,21-11-2023
135578113.00,1000,20-02-2024
135578113.00,1000,21-02-2024
135578113.00,2000,22-02-2024
131897474.00,15000,04-12-2023
131897474.00,2000,04-01-2024
131897474.00,5000,21-01-2024
131897474.00,3000,23-01-2024
131897474.00,5500,30-01-2024
131897474.00,2000,02-02-2024
131897474.00,5500,08-02-2024
131897474.00,4200,27-02-2024
131897474.00,2187,28-02-2024
131897474.00,1500,01-06-2024
131897474.00,2300,06-06-2024
131897474.00,5000,11-06-2024
131897474.00,6000,13-06-2024
131897474.00,9000,21-06-2024
131897474.00,4100,27-06-2024
131897474.00,10800,29-06-2024
131897474.00,10000,01-07-2024
131897474.00,3500,06-07-2024
131897474.00,2000,15-07-2024
131897474.00,4300,16-07-2024
132618414.00,3500,11-12-2023
132618414.00,3500,12-12-2023
132618414.00,3500,13-12-2023
132618414.00,3500,16-12-2023
132618414.00,3500,19-12-2023
132618414.00,3500,21-12-2023
132618414.00,3483,05-01-2024
132618414.00,3500,07-01-2024
132618414.00,3500,09-01-2024
132618414.00,3500,11-01-2024
132618414.00,3500,12-01-2024
132618414.00,3500,15-01-2024
